atleta_id,nome,apelido,posicao,posicao_abreviacao,time,time_abreviacao,clube_id,posicao_id,status_id,preco_num,jogos_num,media_num
89368,Martin Christensen Braithwaite,Braithwaite,Atacante,ata,Grêmio,GRE,284,5,6,5.69,12,0.32
133673,Mateus Xavier de Sousa,Mateus Xavier,Atacante,ata,Santos,SAN,277,5,6,2.33,1,1.2
115025,Miguel Àngel Terceros,Miguelito,Meia,mei,Santos,SAN,277,4,7,7.41,8,4.88
103445,Kaio Jorge Pinto Ramos,Kaio Jorge,Atacante,ata,Cruzeiro,CRU,283,5,7,10.7,15,4.61
80287,Luciano da Rocha Neves,Luciano,Atacante,ata,São Paulo,SAO,276,5,7,12.72,16,4.98
51772,Everton Augusto de Barros Ribeiro,Everton Ribeiro,Meia,mei,Bahia,BAH,265,4,6,8.86,16,4.48
141776,Gustavo Henrique Pereira,Gustavo Henrique,Meia,mei,Santos,SAN,277,4,5,2.48,8,1.5
94583,Pedro Guilherme Abreu dos Santos,Pedro,Atacante,ata,Flamengo,FLA,262,5,7,16.04,19,8.61
144423,Nicolas Pontes de Souza Almeida,Nicolas Pontes,Lateral,lat,Cruzeiro,CRU,283,2,6,1,0,0
146991,Rhuan Gabriel Rodrigues de Souza Silva,Rhuan Gabriel,Meia,mei,Cruzeiro,CRU,283,4,6,1.39,1,1.2
106104,José David Enamorado Gómez,Enamorado,Atacante,ata,Grêmio,GRE,284,5,2,6.68,18,3.31
115986,Denilson Alves Borges,Denilson,Meia,mei,Mirassol,MIR,2305,4,2,6.81,12,3.97
86292,Yannick Bolasie,Bolasie,Atacante,ata,Chapecoense,CHA,315,5,5,4.49,16,2.21
101908,Willian Estefani Machado,Willian Machado,Zagueiro,zag,Mirassol,MIR,2305,3,2,5.34,15,3.58
142130,Marcelo Eráclito de Souza Filho,Marcelo Eráclito,Goleiro,gol,Cruzeiro,CRU,283,1,6,1,0,0
114802,Vitor Hugo Roque Ferreira,Vitor Roque,Atacante,ata,Palmeiras,PAL,275,5,6,15.42,9,6.08
145400,Cauê Nascimento Santos,Cauê,Lateral,lat,Bragantino,RBB,280,2,6,4.23,3,3.47
128433,Johan Rojas Echavarría,Johan Rojas,Meia,mei,Vasco,VAS,267,4,2,3.78,16,1.58
133696,Wallace Davi Nunes da Silva Dias,Wallace Davi,Meia,mei,Botafogo,BOT,263,4,6,4,0,0
132412,Román Agustín Gómez,Román Gómez,Lateral,lat,Bahia,BAH,265,2,7,9.09,6,5.47
108713,Antonio Javier Galeano Ferreira,Galeano,Atacante,ata,Mirassol,MIR,2305,5,6,4.42,10,1.19
118655,Alan Gabriel Saldivia Vázquez,Saldivia,Zagueiro,zag,Vasco,VAS,267,3,6,4.79,10,2.01
126182,Paulo Lucas Santos de Paula,Paulinho,Meia,mei,Internacional,INT,285,4,6,4.14,15,2.09
94514,Lucas da Cruz Oliveira,Lucas Oliveira,Zagueiro,zag,Mirassol,MIR,2305,3,2,5.07,8,3.13
90061,Bruno de Jesus Pacheco,Bruno Pacheco,Lateral,lat,Chapecoense,CHA,315,2,6,6.02,11,3.92
70666,Marllon Gonçalves Jerônimo Borges,Marllon,Zagueiro,zag,Remo,REM,364,3,7,4.62,20,2.67
126120,Marcelo Braz da Silva,Marcelinho,Meia,mei,Bragantino,RBB,280,4,6,2.95,4,2.22
131516,João Pedro Chermont Crema,JP Chermont,Lateral,lat,Coritiba,CFC,294,2,6,4.51,12,2.7
93988,Breno Henrique Vasconcelos Lopes,Breno Lopes,Atacante,ata,Coritiba,CFC,294,5,7,9.09,18,5.42
114040,Alan Steve Minda García,Minda,Atacante,ata,Atlético-MG,CAM,282,5,6,8.13,10,4.22
130280,Phillipe Gabriel Pires de Oliveira,Phillipe Gabriel,Goleiro,gol,Vasco,VAS,267,1,6,1,0,0
147090,Kauã Pascini Resende,Kauã Pascini,Lateral,lat,Atlético-MG,CAM,282,2,7,3.55,4,2.8
83433,Patrick Bezerra do Nascimento,Patrick,Meia,mei,Remo,REM,364,4,6,6.32,18,4.07
70449,Gabriel Vasconcelos Ferreira,Gabriel,Goleiro,gol,Vitória,VIT,287,1,6,5.02,3,0.9
106708,Igor Marques Paciência Cardoso,Igor Formiga,Lateral,lat,Mirassol,MIR,2305,2,7,7.84,15,5.02
141131,Vitor Fernandes Chaves Teixeira,Vitão,Zagueiro,zag,Atlético-MG,CAM,282,3,6,1,0,0
94154,Maycon de Andrade Barberan,Maycon,Meia,mei,Atlético-MG,CAM,282,4,7,5.41,12,2.8
103183,Andrew da Silva Ventura,Andrew,Goleiro,gol,Flamengo,FLA,262,1,6,3,0,0
69208,Gabriel Armando de Abreu,Gabriel Paulista,Zagueiro,zag,Corinthians,COR,264,3,7,8.97,15,4.54
89256,Gerson Santos da Silva,Gerson,Meia,mei,Cruzeiro,CRU,283,4,7,9.04,19,4.37
130048,Erick Carlos Noriega Loret de Mola,Noriega,Zagueiro,zag,Grêmio,GRE,284,3,6,7.45,14,4.21
141873,João Vitor Barros Silva,Jacaré,Lateral,lat,Corinthians,COR,264,2,6,2,0,0
100342,Leonardo de Andrade Silva,Léo Andrade,Zagueiro,zag,Remo,REM,364,3,7,4.79,4,2.95
123689,Pedro Milans Carámbula,Milans,Lateral,lat,Corinthians,COR,264,2,6,8.55,5,5.28
102909,Luan Vinícius da Silva Santos,Luan,Meia,mei,São Paulo,SAO,276,4,6,2.69,7,0.96
106302,Ángelo Smit Preciado Quiñónez,Preciado,Lateral,lat,Atlético-MG,CAM,282,2,7,6.46,8,3.3
71536,Luiz Gustavo Dias,Luiz Gustavo,Meia,mei,Athlético-PR,CAP,293,4,7,6.43,13,3.55
105157,Rodrigo Román Villagra,Villagra,Meia,mei,Internacional,INT,285,4,7,5.2,16,2.05
116034,Victor Hugo Gomes Silva,Victor Hugo,Meia,mei,Atlético-MG,CAM,282,4,7,7.66,17,3.91
141614,Paulo Sérgio Venuto Bezerra,Paulinho,Atacante,ata,São Paulo,SAO,276,5,6,2,0,0
110633,Gustavo Silva de Oliveira,Gustavo,Meia,mei,Coritiba,CFC,294,4,6,3.3,4,0.9
94034,Kevin Federik Ramírez Dutra,Kevin Ramírez,Atacante,ata,Chapecoense,CHA,315,5,7,2.75,3,0.73
105089,Mateus Cardoso Lemos Martins,Tetê,Atacante,ata,Grêmio,GRE,284,5,2,9.09,15,3.73
103388,Leandro Emmanuel Martínez,Emmanuel Martínez,Meia,mei,Vitória,VIT,287,4,7,5.66,14,3.1
147864,Rafael Monti Azpiazú,Rafael Monti,Atacante,ata,Remo,REM,364,5,6,3.56,1,0
95362,Zander Mateo Casierra Cabezas,Cassierra,Atacante,ata,Atlético-MG,CAM,282,5,7,5.78,16,2.33
